"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0021206810","0068","2011-10-31T21:35:00.000","14.1","SAN BENITO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.55","-74.233","Temp Aire 2 m","°C"
"0026155230","0068","2007-03-29T22:00:00.000","15.9","EMAS - AUT","CALDAS","MANIZALES","CAUCA","5.08525","-75.50713889","Temp Aire 2 m","°C"
"0026175501","0068","2016-08-29T07:05:00.000","19","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Temp Aire 2 m","°C"
"0021202180","0068","2011-03-04T05:30:00.000","12.6","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Temp Aire 2 m","°C"
"0021201200","0068","2011-02-05T03:50:00.000","8.05","ESC LA UNION - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.343","-74.184","Temp Aire 2 m","°C"
"0021202250","0068","2015-11-25T04:10:00.000","11.7","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0023125170","0068","2018-09-30T11:00:00.000","18.7","SAN CAYETANO - AUT","CUNDINAMARCA","SAN CAYETANO","MEDIO MAGDALENA","5.333333333","-74.016666667","Temp Aire 2 m","°C"
"2120000107","0068","2019-06-12T22:18:00.000","11.79","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Temp Aire 2 m","°C"
"0021202220","0068","2011-07-21T22:45:00.000","14.5","PARAISO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.05","Temp Aire 2 m","°C"
"0024055080","0068","2006-12-21T23:00:00.000","25.1","VIZCAINA LA LIZAMA  - AUT","SANTANDER","BARRANCABERMEJA","SOGAMOSO","6.982972222","-73.70488889","Temp Aire 2 m","°C"
"0026180180","0068","2019-01-02T10:00:00.000","21.4","SONSON","ANTIOQUIA","SONSÓN","CAUCA","5.71525","-75.2945","Temp Aire 2 m","°C"
"0024010390","0068","2015-11-08T22:00:00.000","11.3","El TRIANGULO - CAR","CUNDINAMARCA","LENGUAZAQUE","SOGAMOSO","5.305","-73.619","Temp Aire 2 m","°C"
"0026125507","0068","2017-07-17T02:05:00.000","18.67938","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Temp Aire 2 m","°C"
"0021202170","0068","2012-05-11T02:45:00.000","13.2","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Temp Aire 2 m","°C"
"2120700037","0068","2019-07-22T18:48:00.000","15.02","CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.556","-74.125","Temp Aire 2 m","°C"
"0026055110","0068","2008-01-02T21:00:00.000","20.7","LA INDEPENDENCIA - AUT","VALLE DEL CAUCA","JAMUNDÍ","CAUCA","3.185361111","-76.56930556","Temp Aire 2 m","°C"
"0048015040","0068","2011-12-23T06:00:00.000","0","PTO NARIÑO","AMAZONAS","PUERTO NARIÑO","AMAZONAS - DIRECTOS","-3.78","-70.363","Temp Aire 2 m","°C"
"0023055502","0068","2018-07-24T15:50:00.000","21.90479","VILLARAZ  - AUT","CALDAS","PENSILVANIA","MEDIO MAGDALENA","5.383333333","-75.06638889","Temp Aire 2 m","°C"
"0035027510","0068","2009-09-29T08:00:00.000","13.3","CALOSTROS BAJO - AUT","CUNDINAMARCA","LA CALERA","META","4.6645","-73.863083333","Temp Aire 2 m","°C"
"0021202200","0068","2011-05-30T14:55:00.000","16.3","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0026125505","0068","2017-12-20T22:05:00.000","18.13173","LA BELLA  - AUT","QUINDÍO","CALARCÁ","CAUCA","4.501111111","-75.67138889","Temp Aire 2 m","°C"
"0029065140","0068","2018-08-28T11:00:00.000","32.6","COLEGIO KANKAWARWA","MAGDALENA","FUNDACIÓN","BAJO MAGDALENA","10.452","-73.973","Temp Aire 2 m","°C"
"0021202240","0068","2013-05-13T00:10:00.000","14.09","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Temp Aire 2 m","°C"
"2120000102","0068","2019-05-26T00:26:00.000","11.86","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Temp Aire 2 m","°C"
"0021205502","0068","2018-05-10T14:20:00.000","21.54967","MISIONES  - AUT","CUNDINAMARCA","EL COLEGIO","ALTO MAGDALENA","4.544997222","-74.44055556","Temp Aire 2 m","°C"
"0026135501","0068","2019-03-15T18:40:00.000","25.34175","EL PILAMO  - AUT","RISARALDA","PEREIRA","CAUCA","4.868333333","-75.79333333","Temp Aire 2 m","°C"
"0026135503","0068","2018-06-02T11:10:00.000","25.73418","NARANJAL  - AUT","CALDAS","CHINCHINA","CAUCA","4.971944444","-75.65221944","Temp Aire 2 m","°C"
"0057015010","0068","2008-02-09T09:20:00.000","0","MALPELO - DIMAR","VALLE DEL CAUCA","BUENAVENTURA","BAUDÓ - DIRECTOS PACIFICO","4.096","-81.609","Temp Aire 2 m","°C"
"0026185501","0068","2018-01-15T03:50:00.000","15.35475","SONSON  - AUT","ANTIOQUIA","SONSÓN","CAUCA","5.677719444","-75.34780556","Temp Aire 2 m","°C"
"0036015020","0068","2014-09-04T00:00:00.000","22.7","EL DIAMANTE - AUT","CASANARE","PAZ DE ARIPORO","META","5.816194444","-71.41983333","Temp Aire 2 m","°C"
"0023065503","0068","2018-05-14T16:25:00.000","17.68601","EL MIRADOR  - AUT","CUNDINAMARCA","SASAIMA","MEDIO MAGDALENA","4.95","-74.4","Temp Aire 2 m","°C"
"0026145504","0068","2017-12-01T04:20:00.000","15.68428","OSPIRMA  - AUT","RISARALDA","GUÁTICA","CAUCA","5.325552778","-75.812775","Temp Aire 2 m","°C"
"0052025090","0068","2007-05-25T20:00:00.000","15.9","LA SIERRA - AUT","CAUCA","LA SIERRA","PATÍA","2.193833333","-76.75033333","Temp Aire 2 m","°C"
"0026165501","0068","2018-01-20T10:35:00.000","21.11075","EL CIPRES  - AUT","CALDAS","SALAMINA","CAUCA","5.433333333","-75.5","Temp Aire 2 m","°C"
"0052025501","0068","2017-02-22T20:15:00.000","15.7","LA VEGA  - AUT","CAUCA","LA VEGA","PATÍA","2.092941667","-76.81202778","Temp Aire 2 m","°C"
"0016025503","0068","2016-06-22T19:10:00.000","16.2","GRAMALOTE  - AUT","NORTE DE SANTANDER","GRAMALOTE","CATATUMBO","7.923163889","-72.83375556","Temp Aire 2 m","°C"
"0029045190","0068","2019-04-27T16:00:00.000","30.7","APTO ERNESTO CORTIZOS TX GPRS","ATLÁNTICO","SOLEDAD","BAJO MAGDALENA","10.918","-74.78","Temp Aire 2 m","°C"
"0028025502","0068","2016-08-30T15:00:00.000","34.6","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Temp Aire 2 m","°C"
"0021206810","0068","2012-12-15T04:50:00.000","13.7","SAN BENITO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.55","-74.233","Temp Aire 2 m","°C"
"0035165000","0068","2019-02-17T08:00:00.000","11.3","EL TUNEL","BOYACÁ","CUÍTIVA","META","5.575","-72.941","Temp Aire 2 m","°C"
"0054035501","0068","2019-06-30T22:20:00.000","17.78114","SANTIAGO GUTIERREZ  - AUT","VALLE DEL CAUCA","ARGELIA","SAN JUÁN","4.726388889","-76.11446944","Temp Aire 2 m","°C"
"0028025502","0068","2019-07-10T17:00:00.000","33.2","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Temp Aire 2 m","°C"
"0012015110","0068","2018-01-27T06:00:00.000","24","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Temp Aire 2 m","°C"
"2120000104","0068","2018-12-16T00:12:00.000","8.29","COLEGIO MIGUEL ANTONIO CARO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.813","-74.031","Temp Aire 2 m","°C"
"0021208480","0068","2015-10-17T00:15:00.000","15.3","KENNEDY - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.15","Temp Aire 2 m","°C"
"0021202170","0068","2013-06-19T06:40:00.000","14.2","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Temp Aire 2 m","°C"
"0021015060","0068","2018-02-15T20:00:00.000","19.9","MARENGO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","2.221111111","-76.11888889","Temp Aire 2 m","°C"
"1602500044","0068","2019-06-09T05:00:00.000","17.7","GRAMALOTE - AUT","NORTE DE SANTANDER","GRAMALOTE","CATATUMBO","7.913166667","-72.803027778","Temp Aire 2 m","°C"
"0023035030","0068","2018-08-22T15:00:00.000","37","BASE PALANQUERO  - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.492861111","-74.658","Temp Aire 2 m","°C"
"0036015501","0068","2019-07-17T15:50:00.000","24.59856","TAMARA  - AUT","CASANARE","TÁMARA","CASANARE","5.872219444","-72.11944167","Temp Aire 2 m","°C"
"2120000107","0068","2019-03-24T22:00:00.000","12.41","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Temp Aire 2 m","°C"
"0021201980","0068","2011-08-11T09:55:00.000","11.9","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Temp Aire 2 m","°C"
"0021208480","0068","2013-01-06T12:20:00.000","19.9","KENNEDY - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.15","Temp Aire 2 m","°C"
"0026195502","0068","2018-07-08T01:45:00.000","17.6096","CIUDAD BOLIVAR  - AUT","ANTIOQUIA","CIUDAD BOLÍVAR","CAUCA","5.868666667","-75.99044167","Temp Aire 2 m","°C"
"0035035100","0068","2018-08-26T21:00:00.000","20.8","ICA VILLAVICENCIO  - AUT","META","VILLAVICENCIO","META","4.137388889","-73.625","Temp Aire 2 m","°C"
"0026095320","0068","2014-11-19T15:00:00.000","24.3","EL VINCULO - AUT","VALLE DEL CAUCA","BUGA","CAUCA","3.834805556","-76.30000556","Temp Aire 2 m","°C"
"0029065130","0068","2012-05-30T13:00:00.000","34.2","LA GRAN VIA - AUT","MAGDALENA","ZONA BANANERA","BAJO MAGDALENA","10.85","-74.13333333","Temp Aire 2 m","°C"
"0052055210","0068","2017-07-21T09:00:00.000","17.4","BOTANA - AUT","NARIÑO","PASTO","PATÍA","1.16","-77.27880556","Temp Aire 2 m","°C"
"0024035501","0068","2016-09-20T18:45:00.000","19.6","ARATOCA  - AUT","SANTANDER","ARATOCA","SOGAMOSO","6.70155","-73.06749167","Temp Aire 2 m","°C"
"0027015280","0068","2018-12-02T21:00:00.000","8","PARAMO BELMIRA - AUT","ANTIOQUIA","ENTRERRIOS","NECHÍ","6.632027778","-75.64444444","Temp Aire 2 m","°C"
"0016015110","0068","2017-10-16T02:00:00.000","28.1","UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.898777778","-72.48716667","Temp Aire 2 m","°C"
"0053115501","0068","2018-03-13T15:50:00.000","27.79687","DAGUA  - AUT","VALLE DEL CAUCA","DAGUA","TAPAJE - DAGUA - DIRECTOS","3.610441667","-76.63785833","Temp Aire 2 m","°C"
"0021202200","0068","2013-08-31T14:30:00.000","16.8","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0026125506","0068","2016-09-02T03:40:00.000","15.6","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Temp Aire 2 m","°C"
"0026145503","0068","2018-06-22T21:45:00.000","16.82705","ANSERMA  - AUT","CALDAS","ANSERMA","CAUCA","5.231330556","-75.77961667","Temp Aire 2 m","°C"
"0026125290","0068","2007-03-30T13:00:00.000","23.9","ARMENIA - AUT","QUINDÍO","ARMENIA","CAUCA","4.531583333","-75.69069444","Temp Aire 2 m","°C"
"0021206900","0068","2012-05-23T03:10:00.000","8.3","LA ESPERANZA USME - FOPAE","BOGOTA D.C.","BOGOTA, D.C","META","4.45","-74.1","Temp Aire 2 m","°C"
"0026125508","0068","2017-07-28T12:15:00.000","29.41648","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Temp Aire 2 m","°C"
"0035025502","0068","2018-12-25T07:10:00.000","8.769","LA ESMERALDA-  - AUT","BOGOTA","BOGOTA, D.C","META","4.56","-74","Temp Aire 2 m","°C"
"0021209940","0068","2012-05-31T21:00:00.000","15.1","GRAVILLERAS - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.533","-74.117","Temp Aire 2 m","°C"
"0024035430","0068","2009-02-14T05:00:00.000","9.8","TUNGUAVITA - AUT","BOYACÁ","PAIPA","SOGAMOSO","5.745916667","-73.11636111","Temp Aire 2 m","°C"
"2120000107","0068","2019-08-11T21:12:00.000","12","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Temp Aire 2 m","°C"
"0013095010","0068","2015-01-01T11:00:00.000","0.1","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Temp Aire 2 m","°C"
"0026155250","0068","2018-06-03T14:00:00.000","3.8","PARAMO CONEJERAS  - AUT","CALDAS","VILLAMARIA","CAUCA","4.829805556","-75.37583333","Temp Aire 2 m","°C"
"0032105080","0068","2011-10-18T21:00:00.000","23","SAN JOSE DEL GUAVIARE","GUAVIARE","SAN JOSÉ DEL GUAVIARE","GUAVIARE","2.553","-72.647","Temp Aire 2 m","°C"
"0014015020","0068","2018-05-21T06:00:00.000","26.5","APTO RAFAEL NUÑEZ  TX GPRS","BOLÍVAR","CARTAGENA","CARIBE - LITORAL","10.447","-75.516","Temp Aire 2 m","°C"
"0026125506","0068","2018-03-18T10:35:00.000","23.95804","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Temp Aire 2 m","°C"
"0026145505","0068","2018-05-19T06:05:00.000","17.18736","LA FLORESTA  - AUT","CALDAS","BELALCAZAR","CAUCA","4.979219444","-75.83555556","Temp Aire 2 m","°C"
"0026145506","0068","2019-03-08T03:40:00.000","19.87972","FILO BONITO  - AUT","CALDAS","BELALCAZAR","CAUCA","4.986358333","-75.84574722","Temp Aire 2 m","°C"
"0035075080","0068","2011-02-13T10:00:00.000","10.4","PARAMO RABANAL - AUT","BOYACÁ","VENTAQUEMADA","META","5.392388889","-73.56277778","Temp Aire 2 m","°C"
"0028025130","0068","2014-10-18T17:00:00.000","29.5","LA LOMA CARBONES - AUT","CESAR","EL PASO","CESAR","9.640611111","-73.52394444","Temp Aire 2 m","°C"
"0048015010","0068","2018-09-21T12:00:00.000","30.2","APTO VASQUEZ COBO TX GPRS/GOES","AMAZONAS","LETICIA","<nil>","-4.194","-69.941","Temp Aire 2 m","°C"
"2120700037","0068","2019-01-09T06:28:00.000","10.83","CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.556","-74.125","Temp Aire 2 m","°C"
"0021201200","0068","2013-09-06T07:15:00.000","8.18","ESC LA UNION - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.343","-74.184","Temp Aire 2 m","°C"
"0021202170","0068","2011-08-16T02:25:00.000","13.5","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Temp Aire 2 m","°C"
"0035035100","0068","2010-03-18T12:00:00.000","30.1","ICA VILLAVICENCIO  - AUT","META","VILLAVICENCIO","META","4.137388889","-73.625","Temp Aire 2 m","°C"
"0021201200","0068","2016-06-15T00:05:00.000","7.51","ESC LA UNION - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.343","-74.184","Temp Aire 2 m","°C"
"0026155502","0068","2019-01-20T21:15:00.000","21.1215","CENICAFE  - AUT","CALDAS","MANIZALES","CAUCA","4.991111111","-75.59749722","Temp Aire 2 m","°C"
"0016015130","0068","2014-01-06T07:00:00.000","15.9","ALCALDIA DE HERRAN  - AUT","NORTE DE SANTANDER","HERRÁN","CATATUMBO","7.506722222","-72.48536111","Temp Aire 2 m","°C"
"0036015501","0068","2018-01-27T11:35:00.000","26.81076","TAMARA  - AUT","CASANARE","TÁMARA","CASANARE","5.872219444","-72.11944167","Temp Aire 2 m","°C"
"0026205501","0068","2018-06-11T02:05:00.000","17.42874","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Temp Aire 2 m","°C"
"0026195502","0068","2016-07-29T13:50:00.000","29.5","CIUDAD BOLIVAR  - AUT","ANTIOQUIA","CIUDAD BOLÍVAR","CAUCA","5.868666667","-75.99044167","Temp Aire 2 m","°C"
"0024015503","0068","2018-09-27T14:25:00.000","22.81327","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Temp Aire 2 m","°C"
"0026065501","0068","2018-12-29T12:25:00.000","28.10382","JAMUNDI  - AUT","VALLE DEL CAUCA","JAMUNDÍ","CAUCA","3.215580556","-76.68021944","Temp Aire 2 m","°C"
"0016025502","0068","2016-07-23T16:50:00.000","26.6","FRANCISCO ROMERO  - AUT","NORTE DE SANTANDER","SALAZAR","CATATUMBO","7.739166667","-72.78055278","Temp Aire 2 m","°C"
"0026205501","0068","2019-02-04T11:15:00.000","25.79683","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Temp Aire 2 m","°C"
"0023025501","0068","2019-06-04T00:55:00.000","18.66635","MANZANARES  - AUT","CALDAS","MANZANARES","MEDIO MAGDALENA","5.163913889","-75.11740833","Temp Aire 2 m","°C"
"0021015501","0068","2017-10-01T16:50:00.000","22.9336","PITALITO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","1.777527778","-76.19163889","Temp Aire 2 m","°C"
"0021055070","0068","2007-09-05T19:00:00.000","18.3","INZA - AUT","CAUCA","INZÁ","ALTO MAGDALENA","2.548194444","-76.06394444","Temp Aire 2 m","°C"
"0016025503","0068","2018-06-07T02:45:00.000","7.196078","GRAMALOTE  - AUT","NORTE DE SANTANDER","GRAMALOTE","CATATUMBO","7.923163889","-72.83375556","Temp Aire 2 m","°C"
"0026125507","0068","2018-12-11T14:10:00.000","29.05778","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Temp Aire 2 m","°C"
"0021206990","0068","2011-08-13T13:00:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Temp Aire 2 m","°C"
"0023055501","0068","2019-01-30T11:05:00.000","23.5582","SANTA HELENA  - AUT","CALDAS","MARQUETALIA","MEDIO MAGDALENA","5.317497222","-74.99610833","Temp Aire 2 m","°C"
"0026145503","0068","2018-06-01T17:45:00.000","17.55901","ANSERMA  - AUT","CALDAS","ANSERMA","CAUCA","5.231330556","-75.77961667","Temp Aire 2 m","°C"
"0021215180","0068","2015-11-17T04:00:00.000","19.5","BATALLON ROOKE  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.418388889","-75.24866667","Temp Aire 2 m","°C"
"2120700038","0068","2019-06-07T05:13:00.000","12.9","SAN FRANCISCO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.562","-74.149","Temp Aire 2 m","°C"
"0021215501","0068","2019-05-14T12:35:00.000","25.01837","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Temp Aire 2 m","°C"
"0026125505","0068","2018-10-31T11:50:00.000","23.93414","LA BELLA  - AUT","QUINDÍO","CALARCÁ","CAUCA","4.501111111","-75.67138889","Temp Aire 2 m","°C"
"0028025120","0068","2008-06-09T07:00:00.000","16.5","SERRANIA DEL PERIJA  - AUT","CESAR","AGUSTÍN CODAZZI","CESAR","10.02908333","-73.04619444","Temp Aire 2 m","°C"
"0021202250","0068","2013-11-03T17:30:00.000","14.7","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0024035410","0068","2017-02-02T20:00:00.000","15.3","SOGAMOSO - AUT","BOYACÁ","SOGAMOSO","SOGAMOSO","5.753333333","-72.91115278","Temp Aire 2 m","°C"
"0021215190","0068","2018-09-01T22:00:00.000","16","CAJAMARCA - AUT","TOLIMA","CAJAMARCA","ALTO MAGDALENA","4.435666667","-75.50036111","Temp Aire 2 m","°C"
"0054035501","0068","2018-11-29T11:30:00.000","27.00707","SANTIAGO GUTIERREZ  - AUT","VALLE DEL CAUCA","ARGELIA","SAN JUÁN","4.726388889","-76.11446944","Temp Aire 2 m","°C"
"0035025110","0068","2018-07-12T00:00:00.000","21.4","LA LIBERTAD - AUT","META","VILLAVICENCIO","META","4.057361111","-73.46791667","Temp Aire 2 m","°C"
"0026125503","0068","2017-12-07T17:25:00.000","19.79094","LA SIRENA  - AUT","VALLE DEL CAUCA","SEVILLA","CAUCA","4.285","-75.9025","Temp Aire 2 m","°C"
"0021202250","0068","2013-09-27T07:20:00.000","13.9","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0021185501","0068","2018-10-24T07:40:00.000","21.24911","ROVIRA  - AUT","TOLIMA","ROVIRA","ALTO MAGDALENA","4.266666667","-75.28305556","Temp Aire 2 m","°C"
"2120000106","0068","2019-04-03T07:04:00.000","8.17","GRAN BRETAÑA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.512","-74.164","Temp Aire 2 m","°C"
"0026155505","0068","2018-09-24T04:50:00.000","19.50907","GRANJA LUKER  - AUT","CALDAS","PALESTINA","CAUCA","5.070275","-75.68555278","Temp Aire 2 m","°C"
"0021085501","0068","2019-04-06T07:10:00.000","16.40093","TERUEL  - AUT","HUILA","TERUEL","ALTO MAGDALENA","2.762997222","-75.61144167","Temp Aire 2 m","°C"
"0023085501","0068","2017-06-18T20:45:00.000","18.35253","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Temp Aire 2 m","°C"
"0021165501","0068","2017-10-18T06:25:00.000","16.54858","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Temp Aire 2 m","°C"
"0021205521","0068","2019-05-02T15:00:00.000","15.041","SANTA HELENA  - AUT","CUNDINAMARCA","LA CALERA","ALTO MAGDALENA","4.738","-73.936","Temp Aire 2 m","°C"
"2120700037","0068","2019-04-17T08:22:00.000","16.92","CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.556","-74.125","Temp Aire 2 m","°C"
"0023105060","0068","2007-07-16T21:00:00.000","19.4","VEGACHA","ANTIOQUIA","VEGACHÍ","MEDIO MAGDALENA","6.774","-74.797","Temp Aire 2 m","°C"
"0021202200","0068","2013-07-20T01:05:00.000","13.7","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0026165502","0068","2019-02-08T02:50:00.000","15.23711","JARDIN  - AUT","ANTIOQUIA","JARDÍN","CAUCA","5.6","-75.84972222","Temp Aire 2 m","°C"
"0052055501","0068","2019-02-06T02:30:00.000","18.38297","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Temp Aire 2 m","°C"
"0026145090","0068","2013-02-17T09:00:00.000","18.6","SANTA EMILIA - AUT","RISARALDA","BELÉN DE UMBRÍA","CAUCA","5.207472222","-75.90294444","Temp Aire 2 m","°C"
"0053115502","0068","2016-08-09T21:25:00.000","19.5","JULIO FERNANDEZ  - AUT","VALLE DEL CAUCA","RESTREPO","TAPAJE - DAGUA - DIRECTOS","3.809163889","-76.53305556","Temp Aire 2 m","°C"
"0021255501","0068","2016-06-23T08:15:00.000","18.9","LA TRINIDAD  - AUT","TOLIMA","LÍBANO","ALTO MAGDALENA","4.895","-75.04","Temp Aire 2 m","°C"
"0035025501","0068","2017-05-27T02:00:00.000","15.5","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Temp Aire 2 m","°C"
"0024015501","0068","2018-06-06T20:55:00.000","17.3686","BERTHA  - AUT","BOYACÁ","MONIQUIRÁ","SOGAMOSO","5.882777778","-73.57333056","Temp Aire 2 m","°C"
"0026125290","0068","2013-04-10T23:00:00.000","18.6","ARMENIA - AUT","QUINDÍO","ARMENIA","CAUCA","4.531583333","-75.69069444","Temp Aire 2 m","°C"
"0026085501","0068","2017-08-11T11:45:00.000","25.03802","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Temp Aire 2 m","°C"
"0021205513","0068","2018-11-28T20:10:00.000","13.065","LA RAMADA  - AUT","CUNDINAMARCA","FUNZA","ALTO MAGDALENA","4.505","-74.184","Temp Aire 2 m","°C"
"0015065180","0068","2019-05-05T06:00:00.000","25.7","APTO ALMIRANTE PADILLA TX GPRS","LA GUAJIRA","RIOHACHA","CARIBE - GUAJIRA","11.53","-72.918","Temp Aire 2 m","°C"
"0021055501","0068","2018-12-18T05:10:00.000","15.40887","SIMON CAMPOS  - AUT","HUILA","LA PLATA","ALTO MAGDALENA","2.345830556","-75.87805556","Temp Aire 2 m","°C"
